"Submitted","Record Number","Record Type","Address","Project Name","Status",
"12/20/2018","BLDR-183540009","Residential New","521 HAVEN LN GREAT FALLS, VA 22066-3605 United States",,"In Review",
"12/19/2018","BLDR-183530234","Residential New","102 KINGSLEY RD SE VIENNA, VA 22180-0000 United States",,"Closed",
"12/19/2018","BLDR-183530060","Residential New","5959 CLAMES DR ALEXANDRIA, VA 22310-2605 United States",,"Closed",
"12/19/2018","BLDR-183530031","Residential New","8725 PLYMOUTH RD ALEXANDRIA, VA 22308-2510 United States",,"Closed",
"12/18/2018","BLDR-183520131","Residential New","6526 BEVERLY AVE MCLEAN, VA 22101-5222 United States",,"Closed",
"12/17/2018","BLDR-183510282","Residential New","4031 N TAZEWELL ST ARLINGTON, VA 22207-0000 United States",,"Closed",
"12/17/2018","BLDR-183510269","Residential New","10005 HIGH HILL PL GREAT FALLS, VA 22066-3542 United States",,"Closed",
"12/17/2018","BLDR-183510227","Residential New","440 GLYNDON ST NE VIENNA, VA 22180-0000 United States",,"Issued",
"12/17/2018","BLDR-183510059","Residential New","3037 DISTRICT AVE FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510058","Residential New","3031 DISTRICT AVE FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510053","Residential New","3035 DISTRICT AVE FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510052","Residential New","3033 DISTRICT AVE FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510046","Residential New","2970 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510045","Residential New","2972 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510041","Residential New","2968 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510040","Residential New","2974 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510030","Residential New","2980 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510029","Residential New","2978 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/17/2018","BLDR-183510028","Residential New","2982 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Inspections Completed",
"12/17/2018","BLDR-183510027","Residential New","2976 WINTER JACK LN FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/14/2018","BLDR-183480260","Residential New","3610 WEST OX RD FAIRFAX, VA 22033-2302 United States",,"Closed",
"12/14/2018","BLDR-183480253","Residential New","6803 DEAN DR MC LEAN, VA 22101-5161 United States",,"Closed",
"12/14/2018","BLDR-183480173","Residential New","1901 WARE RD FALLS CHURCH, VA 22043-1023 United States",,"In Review",
"12/14/2018","BLDR-183480150","Residential New","6023 POCOL DR CLIFTON, VA 20124-1333 United States",,"Closed",
"12/14/2018","BLDR-183480146","Residential New","3807 PINELAND ST FAIRFAX, VA 22031-3319 United States",,"Closed",
"12/14/2018","BLDR-183480136","Residential New","2542 VILLANOVA CT VIENNA, VA 22180-6952 United States",,"Closed",
"12/14/2018","BLDR-183480128","Residential New","307 GEORGE ST SW VIENNA, VA 22180-6709 United States",,"Closed",
"12/13/2018","BLDR-183470350","Residential New","4487 LATELEAF TRL FAIRFAX, VA 22030-0000 United States",,"Closed",
"12/13/2018","BLDR-183470349","Residential New","4485 LATELEAF TRL FAIRFAX, VA 22030-0000 United States",,"Closed",
"12/13/2018","BLDR-183470343","Residential New","4483 LATELEAF TRL FAIRFAX, VA 22030-0000 United States",,"Closed",
"12/13/2018","BLDR-183470252","Residential New","503 VALLEY DR SE VIENNA, VA 22180-4863 United States",,"Closed",
"12/13/2018","BLDR-183470036","Residential New","6382 LINCOLNIA RD ALEXANDRIA, VA 22312-1547 United States",,"Closed",
"12/13/2018","BLDR-183470009","Residential New","8392 MERRIFIELD CINEMA DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/13/2018","BLDR-183470008","Residential New","8390 MERRIFIELD CINEMA DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/13/2018","BLDR-183470007","Residential New","8388 MERRIFIELD CINEMA DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/13/2018","BLDR-183470006","Residential New","8386 MERRIFIELD CINEMA DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/12/2018","BLDR-183460390","Residential New","3163 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/11/2018","BLDR-183450267","Residential New","6733 WESTCOTT RD FALLS CHURCH, VA 22042-2741 United States",,"Closed",
"12/11/2018","BLDR-183450249","Residential New","2437 CAREY LN VIENNA, VA 22181-5445 United States",,"Closed",
"12/11/2018","BLDR-183450226","Residential New","5900 ETHANS WAY BURKE, VA 22015-0000 United States",,"Closed",
"12/11/2018","BLDR-183450205","Residential New","7113 ELIZABETH DR MC LEAN, VA 22101-2626 United States",,"Closed",
"12/11/2018","BLDR-183450054","Residential New","1928 FREEDOM LN FALLS CHURCH, VA 22043-1843 United States",,"Closed",
"12/11/2018","BLDR-183450042","Residential New","1106 PEKAY ST SW VIENNA, VA 22180-6527 United States",,"Closed",
"12/10/2018","BLDR-183440188","Residential New","8941 SILVAN WOODS CT FAIRFAX, VA 22031-0000 United States",,"Closed",
"12/10/2018","BLDR-183440131","Residential New","12792 YATES FORD RD CLIFTON, VA 20124-0000 United States",,"Closed",
"12/10/2018","BLDR-183440020","Residential New","6909 ARBOR LN MC LEAN, VA 22101-1543 United States",,"Closed",
"12/07/2018","BLDR-183410243","Residential New","1103 BALLS HILL RD MCLEAN, VA 22101-2023 United States",,"Closed",
"12/07/2018","BLDR-183410220","Residential New","8039 ILIFF DR DUNN LORING, VA 22027-1210 United States",,"Closed",
"12/07/2018","BLDR-183410206","Residential New","2996 BEECHWOOD LN FALLS CHURCH, VA 22042-0000 United States",,"Closed",
"12/07/2018","BLDR-183410146","Residential New","13803 FULMER DR CHANTILLY, VA 20151-2812 United States",,"Closed",
"12/07/2018","BLDR-183410026","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/07/2018","BLDR-183410025","Residential New",,,"In Review",
"12/07/2018","BLDR-183410021","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/07/2018","BLDR-183410018","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/07/2018","BLDR-183410012","Residential New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States",,"Voided",
"12/06/2018","BLDR-183400289","Residential New","1008 PRIORY PL MC LEAN, VA 22101-2134 United States",,"Closed",
"12/06/2018","BLDR-183400248","Residential New","116 TAPAWINGO RD SW VIENNA, VA 22180-0000 United States",,"Closed",
"12/06/2018","BLDR-183400221","Residential New","13324 SHERWOOD PARK LN HERNDON, VA 20171-0000 United States",,"Closed",
"12/06/2018","BLDR-183400216","Residential New","13334 SHERWOOD PARK LN HERNDON, VA 20171-0000 United States",,"Closed",
"12/06/2018","BLDR-183400124","Residential New","7700 GEORGETOWN PIKE MCLEAN, VA 22102-0000 United States",,"Voided",
"12/05/2018","BLDR-183390178","Residential New","2730 PIONEER LN FALLS CHURCH, VA 22043-3411 United States",,"Closed",
"12/04/2018","BLDR-183380304","Residential New","2462 FLINT HILL RD VIENNA, VA 22181-5447 United States",,"Closed",
"12/04/2018","BLDR-183380057","Residential New","1210 RAYMOND AVE MC LEAN, VA 22101-2632 United States",,"Closed",
"12/03/2018","BLDR-183370134","Residential New","6351 EVANGELINE LN ALEXANDRIA, VA 22312-1910 United States",,"Closed",
"12/03/2018","BLDR-183370074","Residential New","2716 COLT RUN RD OAKTON, VA 22124-1101 United States",,"Closed",
"12/03/2018","BLDR-183370031","Residential New","315 LOCUST ST SE VIENNA, VA 22180-4859 United States",,"Closed",
"11/30/2018","BLDR-183340261","Residential New","346 RUNNER RD GREAT FALLS, VA 22066-3801 United States",,"Closed",
"11/30/2018","BLDR-183340260","Residential New","2984 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340259","Residential New","2986 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340258","Residential New","2988 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340257","Residential New","2990 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340256","Residential New","2992 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340255","Residential New","2994 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340254","Residential New","2996 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340253","Residential New","2998 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340252","Residential New","3000 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340251","Residential New","3002 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/30/2018","BLDR-183340016","Residential New","1016 LANGLEY HILL DR MC LEAN, VA 22101-1709 United States",,"Closed",
"11/29/2018","BLDR-183330220","Residential New","8109 YORKTOWN DR ALEXANDRIA, VA 22308-0000 United States",,"Closed",
"11/29/2018","BLDR-183330179","Residential New","706 KINGSLEY RD SW VIENNA, VA 22180-6406 United States",,"Closed",
"11/29/2018","BLDR-183330144","Residential New","7941 SHREVE RD FALLS CHURCH, VA 22043-3424 United States",,"Closed",
"11/29/2018","BLDR-183330040","Residential New","3004 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/29/2018","BLDR-183330035","Residential New","3006 ESKRIDGE RD FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/28/2018","BLDR-183320241","Residential New","8418 DOYLE DR ALEXANDRIA, VA 22308-2032 United States",,"Closed",
"11/28/2018","BLDR-183320186","Residential New","7301 PIMMIT CT FALLS CHURCH, VA 22043-1409 United States",,"Closed",
"11/27/2018","BLDR-183310312","Residential New","5804 POPLAR LN FALLS CHURCH, VA 22041-1628 United States",,"Closed",
"11/27/2018","BLDR-183310290","Residential New","9156 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310289","Residential New","9158 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310288","Residential New","9160 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310283","Residential New","9162 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310280","Residential New","9154 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310279","Residential New","9164 POWER HOUSE RD LORTON, VA 22079-0000 United States",,"Closed",
"11/27/2018","BLDR-183310276","Residential New","1029 SAVILE LN MC LEAN, VA 22101-1830 United States",,"In Review",
"11/27/2018","BLDR-183310176","Residential New","10241 FOREST LAKE DR GREAT FALLS, VA 22066-0000 United States",,"Closed",
"11/27/2018","BLDR-183310080","Residential New","1199 WOODLEA MILL CT MCLEAN, VA 22102-1717 United States",,"Closed",
"11/26/2018","BLDR-183300060","Residential New","3171 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300058","Residential New","3146 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300056","Residential New","3150 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300051","Residential New","3154 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300047","Residential New","3170 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300046","Residential New","3167 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300044","Residential New","8945 SILVAN WOODS CT FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300043","Residential New","12512 BUNCHE RD FAIRFAX, VA 22030-6315 United States",,"Issued",
"11/26/2018","BLDR-183300041","Residential New","8949 SILVAN WOODS CT FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300040","Residential New","3162 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300038","Residential New","3155 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300037","Residential New","2211 WINDSOR RD ALEXANDRIA, VA 22307-1019 United States",,"Closed",
"11/26/2018","BLDR-183300035","Residential New","3175 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300032","Residential New","3159 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/26/2018","BLDR-183300026","Residential New","3158 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/21/2018","BLDR-183250265","Residential New","6640 MOLY DR FALLS CHURCH, VA 22046-1829 United States",,"Closed",
"11/21/2018","BLDR-183250242","Residential New","9129 OLD COURTHOUSE RD VIENNA, VA 22182-2115 United States",,"Closed",
"11/21/2018","BLDR-183250050","Residential New","1802 GREAT FALLS ST MC LEAN, VA 22101-5414 United States",,"Closed",
"11/20/2018","BLDR-183240298","Residential New","408 WALKER ST SW VIENNA, VA 22180-6531 United States",,"Closed",
"11/20/2018","BLDR-183240274","Residential New","7201 ARTHUR DR FALLS CHURCH, VA 22046-3713 United States",,"Closed",
"11/20/2018","BLDR-183240250","Residential New","6035 ARMSTRONG CT ALEXANDRIA, VA 22315-0000 United States",,"Closed",
"11/20/2018","BLDR-183240242","Residential New","3166 SILVAN WOODS DR FAIRFAX, VA 22031-0000 United States",,"Closed",
"11/20/2018","BLDR-183240155","Residential New","1501 SHENANDOAH RD ALEXANDRIA, VA 22308-1121 United States",,"Closed",
"11/19/2018","BLDR-183230283","Residential New","8459 REFORMATORY WAY LORTON, VA 22079-0000 United States",,"Closed",
"11/19/2018","BLDR-183230214","Residential New","917 FAIRWAY DR NE VIENNA, VA 22180-3633 United States",,"Closed",
"11/19/2018","BLDR-183230195","Residential New","2335 ADDISON ST VIENNA, VA 22180-6802 United States",,"Closed",
"11/19/2018","BLDR-183230183","Residential New","5945 CLAPTON CT 20 ALEXANDRIA, VA 22310-0000 United States",,"Closed",
"11/19/2018","BLDR-183230182","Residential New","5947 CLAPTON CT 19 ALEXANDRIA, VA 22310-0000 United States",,"Closed",
"11/19/2018","BLDR-183230181","Residential New","5949 CLAPTON CT STE 18 ALEXANDRIA, VA 22310-0000 United States",,"Closed",
"11/19/2018","BLDR-183230180","Residential New","5951 CLAPTON CT 17 ALEXANDRIA, VA 22310-0000 United States",,"Closed",
"11/19/2018","BLDR-183230109","Residential New","3426 LUTTRELL RD ANNANDALE, VA 22003-1269 United States",,"Issued",
"11/16/2018","BLDR-183200312","Residential New","8627 WOODLAWN CT ALEXANDRIA, VA 22309-1721 United States",,"In Review",
"11/16/2018","BLDR-183200262","Residential New","8700 PARK ST VIENNA, VA 22180-6843 United States",,"Closed",
"11/14/2018","BLDR-183180323","Residential New","6132 DOYLE RD CLIFTON, VA 20124-1313 United States",,"Closed",
"11/14/2018","BLDR-183180310","Residential New","15619 JILLIANS FOREST WAY CENTREVILLE, VA 20120-0000 United States",,"Closed",
"11/14/2018","BLDR-183180145","Residential New","9037 OLD DOMINION DR MCLEAN, VA 22102-0000 United States",,"Closed",
"11/14/2018","BLDR-183180116","Residential New","9112 JOYCE ST FAIRFAX, VA 22032-1468 United States",,"Closed",
"11/13/2018","BLDR-183170249","Residential New","6315 OLD CHESTERBROOK RD MCLEAN, VA 22101-0000 United States",,"Closed",
"11/13/2018","BLDR-183170238","Residential New","6609 QUINTEN ST FALLS CHURCH, VA 22043-1849 United States",,"Closed",
"11/13/2018","BLDR-183170190","Residential New","105 MASHIE CT SE VIENNA, VA 22180-0000 United States",,"Closed",
"11/13/2018","BLDR-183170162","Residential New","2361 HIGHLAND AVE FALLS CHURCH, VA 22046-0000 United States",,"Closed",
"11/13/2018","BLDR-183170155","Residential New","2363 HIGHLAND AVE FALLS CHURCH, VA 22046-2211 United States",,"Closed",
"11/13/2018","BLDR-183170130","Residential New","212 AUDREYS CT SE VIENNA, VA 22180-0000 United States",,"Closed",
"11/09/2018","BLDR-183130240","Residential New","102 ROSS DR SW VIENNA, VA 22180-6718 United States",,"Closed",
"11/09/2018","BLDR-183130151","Residential New","2035 CHERRI DR FALLS CHURCH, VA 22043-1312 United States",,"Closed",
"11/08/2018","BLDR-183120308","Residential New","114 HARMONY DR SE VIENNA, VA 22180-0000 United States",,"Closed",
"11/08/2018","BLDR-183120305","Residential New","6850 GEORGETOWN PIKE MC LEAN, VA 22101-2147 United States",,"In Review",
"11/08/2018","BLDR-183120041","Residential New","6406 NEWMAN RD CLIFTON, VA 20124-0000 United States",,"Closed",
"11/08/2018","BLDR-183120008","Residential New","9502 SANGER ST LORTON, VA 22079-0000 United States",,"Closed",
"11/07/2018","BLDR-183110183","Residential New","6458 HOLYOKE DR ANNANDALE, VA 22003-2106 United States",,"Closed",
"11/07/2018","BLDR-183110177","Residential New","1800 GREAT FALLS ST MC LEAN, VA 22101-5414 United States",,"In Review",
"11/07/2018","BLDR-183110044","Residential New","11185 BRANTON LN GREAT FALLS, VA 22066-0000 United States",,"Closed",
"11/06/2018","BLDR-183100237","Residential New","7700 HENRY PL LORTON, VA 22079-2501 United States",,"Closed",
"11/06/2018","BLDR-183100124","Residential New","7938 BOLLING DR ALEXANDRIA, VA 22308-1233 United States",,"Closed",
"11/06/2018","BLDR-183100044","Residential New","7368 THOMAS GRANT DR ALEXANDRIA, VA 22315-0000 United States",,"Closed",
"11/06/2018","BLDR-183100041","Residential New","7372 THOMAS GRANT DR ALEXANDRIA, VA 22315-0000 United States",,"Closed",
"11/06/2018","BLDR-183100037","Residential New","1702 BRADMORE CT MC LEAN, VA 22101-5106 United States",,"Closed",
"11/05/2018","BLDR-183090126","Residential New","4080 PRIVET CT CHANTILLY, VA 20151-0000 United States","BENNINGTON","Closed",
"11/05/2018","BLDR-183090125","Residential New","4088 PRIVET CT CHANTILLY, VA 20151-0000 United States","BENNINGTON","Closed",
"11/05/2018","BLDR-183090121","Residential New","4086 PRIVET CT CHANTILLY, VA 20151-0000 United States","BENNINGTON","Closed",
"11/05/2018","BLDR-183090118","Residential New","4084 PRIVET CT CHANTILLY, VA 20151-0000 United States",,"Closed",
